,fileName,plantStatus,plantHeight
269,imaging_lens_position_7.0_cam_0_1731126602.jpg,False,0
270,imaging_lens_position_7.0_cam_0_1731724202.jpg,False,0
271,imaging_lens_position_7.0_cam_0_1731339002.jpg,False,0
272,imaging_lens_position_7.0_cam_0_1732512602.jpg,True,657
273,imaging_lens_position_7.0_cam_0_1731436202.jpg,False,0
274,imaging_lens_position_7.0_cam_0_1732084202.jpg,True,188
275,imaging_lens_position_7.0_cam_0_1732649402.jpg,True,538
276,imaging_lens_position_7.0_cam_0_1732959002.jpg,True,665
277,imaging_lens_position_7.0_cam_0_1732581002.jpg,True,182
278,imaging_lens_position_7.0_cam_0_1731781802.jpg,True,114
279,imaging_lens_position_7.0_cam_0_1731223802.jpg,False,0
280,imaging_lens_position_7.0_cam_0_1732923002.jpg,True,852
281,imaging_lens_position_7.0_cam_0_1732372202.jpg,True,188
282,imaging_lens_position_7.0_cam_0_1733268602.jpg,True,1745
283,imaging_lens_position_7.0_cam_0_1733265002.jpg,True,1737
284,imaging_lens_position_7.0_cam_0_1733121002.jpg,True,1501
285,imaging_lens_position_7.0_cam_0_1733175002.jpg,True,1007
286,imaging_lens_position_7.0_cam_0_1731864602.jpg,True,146
287,imaging_lens_position_7.0_cam_0_1732804202.jpg,True,846
288,imaging_lens_position_7.0_cam_0_1731605402.jpg,False,0
289,imaging_lens_position_7.0_cam_0_1732123802.jpg,True,168
290,imaging_lens_position_7.0_cam_0_1731681002.jpg,False,0
291,imaging_lens_position_7.0_cam_0_1731425402.jpg,False,0
292,imaging_lens_position_7.0_cam_0_1732573802.jpg,True,197
293,imaging_lens_position_7.0_cam_0_1731061802.jpg,False,0
294,imaging_lens_position_7.0_cam_0_1733297402.jpg,True,1566
295,imaging_lens_position_7.0_cam_0_1731173402.jpg,False,0
296,imaging_lens_position_7.0_cam_0_1731742202.jpg,False,0
297,imaging_lens_position_7.0_cam_0_1731767402.jpg,False,0
298,imaging_lens_position_7.0_cam_0_1732437002.jpg,True,541
299,imaging_lens_position_7.0_cam_0_1731292202.jpg,False,0
300,imaging_lens_position_7.0_cam_0_1732368602.jpg,True,155
301,imaging_lens_position_7.0_cam_0_1731663002.jpg,False,0
302,imaging_lens_position_7.0_cam_0_1731119402.jpg,False,0
303,imaging_lens_position_7.0_cam_0_1732311002.jpg,True,175
304,imaging_lens_position_7.0_cam_0_1731285002.jpg,False,0
305,imaging_lens_position_7.0_cam_0_1731112202.jpg,False,0
306,imaging_lens_position_7.0_cam_0_1731043802.jpg,False,0
307,imaging_lens_position_7.0_cam_0_1731630602.jpg,False,0
308,imaging_lens_position_7.0_cam_0_1733027402.jpg,True,1499
309,imaging_lens_position_7.0_cam_0_1732476602.jpg,True,485
310,imaging_lens_position_7.0_cam_0_1731925802.jpg,True,170
311,imaging_lens_position_7.0_cam_0_1731529802.jpg,False,0
312,imaging_lens_position_7.0_cam_0_1731432602.jpg,False,0
313,imaging_lens_position_7.0_cam_0_1731778202.jpg,True,112
314,imaging_lens_position_7.0_cam_0_1733009402.jpg,True,884
315,imaging_lens_position_7.0_cam_0_1733221802.jpg,True,1219
316,imaging_lens_position_7.0_cam_0_1732609802.jpg,True,545
317,imaging_lens_position_7.0_cam_0_1732905002.jpg,True,176
318,imaging_lens_position_7.0_cam_0_1732422602.jpg,True,375
319,imaging_lens_position_7.0_cam_0_1731072602.jpg,False,0
320,imaging_lens_position_7.0_cam_0_1731598202.jpg,False,0
321,imaging_lens_position_7.0_cam_0_1732897802.jpg,True,197
322,imaging_lens_position_7.0_cam_0_1733045402.jpg,True,932
323,imaging_lens_position_7.0_cam_0_1731511802.jpg,False,0
324,imaging_lens_position_7.0_cam_0_1731047402.jpg,False,0
325,imaging_lens_position_7.0_cam_0_1731994202.jpg,True,147
326,imaging_lens_position_7.0_cam_0_1731555002.jpg,False,0
327,imaging_lens_position_7.0_cam_0_1731731402.jpg,False,0
328,imaging_lens_position_7.0_cam_0_1732023002.jpg,True,103
329,imaging_lens_position_7.0_cam_0_1732426202.jpg,True,368
330,imaging_lens_position_7.0_cam_0_1731634202.jpg,False,0
331,imaging_lens_position_7.0_cam_0_1731213002.jpg,False,0
332,imaging_lens_position_7.0_cam_0_1731616202.jpg,False,0
333,imaging_lens_position_7.0_cam_0_1731702602.jpg,False,0
334,imaging_lens_position_7.0_cam_0_1733049002.jpg,True,844
335,imaging_lens_position_7.0_cam_0_1731807002.jpg,True,135
336,imaging_lens_position_7.0_cam_0_1732725002.jpg,True,573
337,imaging_lens_position_7.0_cam_0_1731357002.jpg,False,0
